enrolment_id,student_id,year_of_enrolment,enrolled_year_level,enrolled_school_id,enrolled_class,flag_current_enrolment
3791_0_2019,3791,2019,5,0,Class_A,0
3792_8_2019,3792,2019,8,8,Class_E,0
3793_1_2019,3793,2019,6,1,Class_A,0
3794_10_2019,3794,2019,6,10,Class_C,0
3795_3_2019,3795,2019,5,3,Class_B,0
3796_8_2019,3796,2019,9,8,Class_B,0
3797_7_2019,3797,2019,5,7,Class_B,0
3798_8_2019,3798,2019,8,8,Class_D,0
3799_8_2019,3799,2019,9,8,Class_B,0
3800_8_2019,3800,2019,9,8,Class_B,0
3801_8_2019,3801,2019,8,8,Class_D,0
3802_11_2019,3802,2019,6,11,Class_A,0
3803_8_2019,3803,2019,10,8,Class_B,0
3804_5_2019,3804,2019,6,5,Class_A,0
3805_9_2019,3805,2019,6,9,Class_B,0
3806_8_2019,3806,2019,10,8,Class_B,0
3807_8_2019,3807,2019,8,8,Class_C,0
3808_8_2019,3808,2019,10,8,Class_E,0
3809_8_2019,3809,2019,10,8,Class_B,0
3810_8_2019,3810,2019,7,8,Class_C,0
3811_8_2019,3811,2019,9,8,Class_D,0
3812_9_2019,3812,2019,5,9,Class_A,0
3813_9_2019,3813,2019,6,9,Class_C,0
3814_8_2019,3814,2019,10,8,Class_A,0
3815_0_2019,3815,2019,5,0,Class_B,0
3816_8_2019,3816,2019,9,8,Class_D,0
3817_8_2019,3817,2019,7,8,Class_E,0
3818_8_2019,3818,2019,9,8,Class_A,0
3819_8_2019,3819,2019,10,8,Class_E,0
3820_11_2019,3820,2019,5,11,Class_A,0
3821_8_2019,3821,2019,9,8,Class_C,0
3822_8_2019,3822,2019,10,8,Class_D,0
3823_8_2019,3823,2019,8,8,Class_A,0
3824_8_2019,3824,2019,8,8,Class_C,0
3825_8_2019,3825,2019,10,8,Class_B,0
3826_8_2019,3826,2019,7,8,Class_A,0
3827_8_2019,3827,2019,8,8,Class_C,0
3828_8_2019,3828,2019,10,8,Class_B,0
3829_8_2019,3829,2019,8,8,Class_A,0
3830_8_2019,3830,2019,7,8,Class_A,0
3831_2_2019,3831,2019,5,2,Class_A,0
3832_11_2019,3832,2019,6,11,Class_A,0
3833_8_2019,3833,2019,7,8,Class_B,0
3834_8_2019,3834,2019,7,8,Class_B,0
3835_1_2019,3835,2019,5,1,Class_A,0
3836_8_2019,3836,2019,7,8,Class_E,0
3837_11_2019,3837,2019,6,11,Class_A,0
3838_8_2019,3838,2019,9,8,Class_D,0
3839_8_2019,3839,2019,7,8,Class_A,0
3840_8_2019,3840,2019,7,8,Class_A,0
3841_8_2019,3841,2019,10,8,Class_E,0
3842_8_2019,3842,2019,10,8,Class_C,0
3843_1_2019,3843,2019,6,1,Class_A,0
3844_8_2019,3844,2019,9,8,Class_B,0
3845_8_2019,3845,2019,9,8,Class_E,0
3846_10_2019,3846,2019,6,10,Class_A,0
3847_7_2019,3847,2019,6,7,Class_A,0
3848_2_2019,3848,2019,6,2,Class_A,0
3849_8_2019,3849,2019,9,8,Class_B,0
3850_11_2019,3850,2019,6,11,Class_A,0
3851_8_2019,3851,2019,9,8,Class_B,0
3852_8_2019,3852,2019,9,8,Class_D,0
3853_8_2019,3853,2019,8,8,Class_D,0
3854_2_2019,3854,2019,6,2,Class_A,0
3855_8_2019,3855,2019,9,8,Class_C,0
3856_1_2019,3856,2019,5,1,Class_A,0
3857_8_2019,3857,2019,8,8,Class_D,0
3858_8_2019,3858,2019,9,8,Class_D,0
3859_8_2019,3859,2019,9,8,Class_D,0
3860_0_2019,3860,2019,6,0,Class_C,0
3861_9_2019,3861,2019,6,9,Class_B,0
3862_8_2019,3862,2019,9,8,Class_B,0
3863_8_2019,3863,2019,7,8,Class_E,0
3864_9_2019,3864,2019,6,9,Class_A,0
3865_8_2019,3865,2019,8,8,Class_C,0
3866_8_2019,3866,2019,8,8,Class_D,0
3867_8_2019,3867,2019,10,8,Class_A,0
3868_2_2019,3868,2019,6,2,Class_A,0
3869_8_2019,3869,2019,10,8,Class_A,0
3870_9_2019,3870,2019,6,9,Class_B,0
3871_5_2019,3871,2019,5,5,Class_A,0
3872_8_2019,3872,2019,10,8,Class_E,0
3873_10_2019,3873,2019,5,10,Class_B,0
3874_3_2019,3874,2019,6,3,Class_B,0
3875_8_2019,3875,2019,10,8,Class_D,0
3876_10_2019,3876,2019,6,10,Class_B,0
3877_8_2019,3877,2019,8,8,Class_B,0
3878_8_2019,3878,2019,7,8,Class_C,0
3879_8_2019,3879,2019,10,8,Class_C,0
3880_8_2019,3880,2019,10,8,Class_C,0
3881_8_2019,3881,2019,8,8,Class_A,0
3882_8_2019,3882,2019,10,8,Class_C,0
3883_8_2019,3883,2019,7,8,Class_C,0
3884_8_2019,3884,2019,7,8,Class_E,0
3885_8_2019,3885,2019,9,8,Class_A,0
3886_8_2019,3886,2019,10,8,Class_B,0
3887_8_2019,3887,2019,10,8,Class_D,0
3888_8_2019,3888,2019,8,8,Class_E,0
3889_8_2019,3889,2019,7,8,Class_B,0
3890_8_2019,3890,2019,10,8,Class_C,0
3891_8_2019,3891,2019,9,8,Class_C,0
3892_0_2019,3892,2019,5,0,Class_B,0
3893_8_2019,3893,2019,8,8,Class_B,0
3894_11_2019,3894,2019,6,11,Class_A,0
3895_8_2019,3895,2019,7,8,Class_D,0
3896_11_2019,3896,2019,6,11,Class_A,0
3897_8_2019,3897,2019,7,8,Class_E,0
3898_8_2019,3898,2019,7,8,Class_D,0
3899_5_2019,3899,2019,5,5,Class_B,0
3900_9_2019,3900,2019,6,9,Class_B,0
3901_8_2019,3901,2019,7,8,Class_C,0
3902_8_2019,3902,2019,10,8,Class_E,0
3903_8_2019,3903,2019,7,8,Class_D,0
3904_8_2019,3904,2019,8,8,Class_C,0
3905_8_2019,3905,2019,9,8,Class_D,0
3906_8_2019,3906,2019,8,8,Class_A,0
3907_8_2019,3907,2019,7,8,Class_C,0
3908_8_2019,3908,2019,8,8,Class_E,0
3909_10_2019,3909,2019,5,10,Class_A,0
3910_8_2019,3910,2019,7,8,Class_A,0
3911_8_2019,3911,2019,9,8,Class_B,0
3912_1_2019,3912,2019,6,1,Class_A,0
3913_8_2019,3913,2019,8,8,Class_E,0
3914_8_2019,3914,2019,9,8,Class_D,0
3915_2_2019,3915,2019,5,2,Class_A,0
3916_11_2019,3916,2019,6,11,Class_A,0
3917_8_2019,3917,2019,7,8,Class_C,0
3918_8_2019,3918,2019,10,8,Class_A,0
3919_8_2019,3919,2019,7,8,Class_E,0
3920_8_2019,3920,2019,7,8,Class_C,0
3921_8_2019,3921,2019,7,8,Class_A,0
3922_9_2019,3922,2019,5,9,Class_A,0
3923_10_2019,3923,2019,6,10,Class_A,0
3924_8_2019,3924,2019,8,8,Class_D,0
3925_0_2019,3925,2019,5,0,Class_B,0
3926_7_2019,3926,2019,5,7,Class_A,0
3927_8_2019,3927,2019,10,8,Class_B,0
3928_8_2019,3928,2019,9,8,Class_D,0
3929_8_2019,3929,2019,8,8,Class_E,0
3930_8_2019,3930,2019,8,8,Class_B,0
3931_8_2019,3931,2019,8,8,Class_D,0
3932_8_2019,3932,2019,7,8,Class_B,0
3933_0_2019,3933,2019,6,0,Class_C,0
3934_8_2019,3934,2019,7,8,Class_C,0
3935_8_2019,3935,2019,9,8,Class_D,0
3936_8_2019,3936,2019,9,8,Class_A,0
3937_8_2019,3937,2019,10,8,Class_C,0
3938_8_2019,3938,2019,7,8,Class_D,0
3939_8_2019,3939,2019,9,8,Class_E,0
3940_5_2019,3940,2019,6,5,Class_B,0
3941_10_2019,3941,2019,5,10,Class_C,0
3942_10_2019,3942,2019,5,10,Class_B,0
3943_8_2019,3943,2019,7,8,Class_A,0
3944_8_2019,3944,2019,10,8,Class_D,0
3945_8_2019,3945,2019,7,8,Class_A,0
3946_8_2019,3946,2019,7,8,Class_B,0
3947_1_2019,3947,2019,6,1,Class_A,0
3948_1_2019,3948,2019,6,1,Class_A,0
3949_8_2019,3949,2019,10,8,Class_B,0
3950_8_2019,3950,2019,7,8,Class_A,0
3951_8_2019,3951,2019,10,8,Class_D,0
3952_8_2019,3952,2019,7,8,Class_D,0
3953_8_2019,3953,2019,10,8,Class_E,0
3954_0_2019,3954,2019,6,0,Class_C,0
3955_10_2019,3955,2019,5,10,Class_A,0
3956_8_2019,3956,2019,7,8,Class_E,0
3957_8_2019,3957,2019,7,8,Class_E,0
3958_1_2019,3958,2019,6,1,Class_A,0
3959_5_2019,3959,2019,5,5,Class_B,0
3960_8_2019,3960,2019,8,8,Class_E,0
3961_0_2019,3961,2019,6,0,Class_B,0
3962_0_2019,3962,2019,6,0,Class_C,0
3963_2_2019,3963,2019,5,2,Class_A,0
3964_8_2019,3964,2019,9,8,Class_C,0
3965_8_2019,3965,2019,9,8,Class_E,0
3966_8_2019,3966,2019,10,8,Class_A,0
3967_8_2019,3967,2019,9,8,Class_C,0
3968_3_2019,3968,2019,6,3,Class_A,0
3969_8_2019,3969,2019,7,8,Class_A,0
3970_9_2019,3970,2019,6,9,Class_A,0
3971_8_2019,3971,2019,8,8,Class_E,0
3972_8_2019,3972,2019,9,8,Class_B,0
3973_8_2019,3973,2019,9,8,Class_C,0
3974_3_2019,3974,2019,5,3,Class_A,0
3975_1_2019,3975,2019,6,1,Class_A,0
3976_8_2019,3976,2019,10,8,Class_D,0
3977_8_2019,3977,2019,7,8,Class_A,0
3978_0_2019,3978,2019,5,0,Class_C,0
3979_8_2019,3979,2019,10,8,Class_C,0
3980_11_2019,3980,2019,6,11,Class_A,0
3981_1_2019,3981,2019,5,1,Class_A,0
3982_8_2019,3982,2019,10,8,Class_C,0
3983_9_2019,3983,2019,5,9,Class_B,0
3984_8_2019,3984,2019,8,8,Class_E,0
3985_7_2019,3985,2019,5,7,Class_A,0
3986_8_2019,3986,2019,7,8,Class_A,0
3987_1_2019,3987,2019,5,1,Class_A,0
3988_8_2019,3988,2019,10,8,Class_A,0
3989_8_2019,3989,2019,10,8,Class_A,0
3990_8_2019,3990,2019,9,8,Class_B,0
3991_8_2019,3991,2019,8,8,Class_D,0
3992_11_2019,3992,2019,5,11,Class_A,0
3993_8_2019,3993,2019,9,8,Class_B,0
3994_8_2019,3994,2019,9,8,Class_E,0
3995_8_2019,3995,2019,7,8,Class_C,0
3996_2_2019,3996,2019,5,2,Class_A,0
3997_2_2019,3997,2019,6,2,Class_A,0
3998_8_2019,3998,2019,10,8,Class_E,0
3999_8_2019,3999,2019,9,8,Class_A,0
4000_11_2019,4000,2019,6,11,Class_A,0
4001_7_2019,4001,2019,6,7,Class_A,0
4002_8_2019,4002,2019,10,8,Class_A,0
4003_8_2019,4003,2019,7,8,Class_C,0
4004_8_2019,4004,2019,8,8,Class_E,0
4005_8_2019,4005,2019,9,8,Class_D,0
4006_8_2019,4006,2019,8,8,Class_A,0
4007_8_2019,4007,2019,7,8,Class_E,0
4008_1_2019,4008,2019,5,1,Class_A,0
4009_8_2019,4009,2019,10,8,Class_B,0
4010_11_2019,4010,2019,5,11,Class_A,0
4011_7_2019,4011,2019,6,7,Class_A,0
4012_8_2019,4012,2019,8,8,Class_C,0
4013_8_2019,4013,2019,10,8,Class_E,0
4014_0_2019,4014,2019,6,0,Class_C,0
4015_8_2019,4015,2019,7,8,Class_E,0
4016_8_2019,4016,2019,10,8,Class_C,0
4017_3_2019,4017,2019,6,3,Class_A,0
4018_5_2019,4018,2019,6,5,Class_B,0
4019_3_2019,4019,2019,5,3,Class_B,0
4020_8_2019,4020,2019,7,8,Class_C,0
4021_8_2019,4021,2019,9,8,Class_E,0
4022_5_2019,4022,2019,5,5,Class_A,0
4023_11_2019,4023,2019,5,11,Class_A,0
4024_8_2019,4024,2019,7,8,Class_E,0
4025_10_2019,4025,2019,5,10,Class_D,0
4026_3_2019,4026,2019,5,3,Class_A,0
4027_1_2019,4027,2019,5,1,Class_A,0
4028_8_2019,4028,2019,7,8,Class_D,0
4029_8_2019,4029,2019,8,8,Class_E,0
4030_10_2019,4030,2019,6,10,Class_A,0
4031_5_2019,4031,2019,6,5,Class_B,0
4032_8_2019,4032,2019,10,8,Class_D,0
4033_5_2019,4033,2019,6,5,Class_B,0
4034_9_2019,4034,2019,5,9,Class_B,0
4035_8_2019,4035,2019,7,8,Class_E,0
4036_8_2019,4036,2019,9,8,Class_B,0
4037_8_2019,4037,2019,7,8,Class_C,0
4038_9_2019,4038,2019,5,9,Class_A,0
4039_8_2019,4039,2019,9,8,Class_B,0
4040_8_2019,4040,2019,10,8,Class_B,0
4041_11_2019,4041,2019,6,11,Class_A,0
4042_8_2019,4042,2019,7,8,Class_D,0
4043_3_2019,4043,2019,5,3,Class_B,0
4044_8_2019,4044,2019,10,8,Class_D,0
4045_1_2019,4045,2019,6,1,Class_A,0
4046_8_2019,4046,2019,9,8,Class_E,0
4047_0_2019,4047,2019,6,0,Class_C,0
4048_8_2019,4048,2019,7,8,Class_A,0
4049_8_2019,4049,2019,10,8,Class_D,0
4050_8_2019,4050,2019,9,8,Class_B,0
4051_8_2019,4051,2019,8,8,Class_C,0
4052_8_2019,4052,2019,10,8,Class_A,0
4053_8_2019,4053,2019,10,8,Class_E,0
4054_8_2019,4054,2019,7,8,Class_E,0
4055_2_2019,4055,2019,6,2,Class_A,0
4056_8_2019,4056,2019,8,8,Class_C,0
4057_8_2019,4057,2019,10,8,Class_C,0
4058_8_2019,4058,2019,8,8,Class_C,0
4059_8_2019,4059,2019,10,8,Class_A,0
4060_8_2019,4060,2019,7,8,Class_A,0
4061_8_2019,4061,2019,10,8,Class_A,0
4062_8_2019,4062,2019,9,8,Class_E,0
4063_8_2019,4063,2019,8,8,Class_D,0
4064_2_2019,4064,2019,5,2,Class_A,0
4065_5_2019,4065,2019,6,5,Class_A,0
4066_8_2019,4066,2019,7,8,Class_E,0
4067_8_2019,4067,2019,7,8,Class_A,0
4068_8_2019,4068,2019,10,8,Class_E,0
4069_1_2019,4069,2019,5,1,Class_A,0
4070_1_2019,4070,2019,6,1,Class_A,0
4071_8_2019,4071,2019,10,8,Class_B,0
4072_1_2019,4072,2019,6,1,Class_A,0
4073_8_2019,4073,2019,9,8,Class_D,0
4074_8_2019,4074,2019,10,8,Class_B,0
4075_8_2019,4075,2019,9,8,Class_B,0
4076_8_2019,4076,2019,10,8,Class_E,0
4077_0_2019,4077,2019,6,0,Class_B,0
4078_7_2019,4078,2019,6,7,Class_A,0
4079_3_2019,4079,2019,6,3,Class_A,0
4080_10_2019,4080,2019,6,10,Class_C,0
4081_8_2019,4081,2019,9,8,Class_A,0
4082_8_2019,4082,2019,10,8,Class_A,0
4083_8_2019,4083,2019,8,8,Class_D,0
4084_3_2019,4084,2019,5,3,Class_B,0
4085_8_2019,4085,2019,9,8,Class_E,0
4086_8_2019,4086,2019,9,8,Class_D,0
4087_5_2019,4087,2019,6,5,Class_A,0
4088_8_2019,4088,2019,8,8,Class_D,0
4089_9_2019,4089,2019,6,9,Class_B,0
4090_8_2019,4090,2019,8,8,Class_C,0
4091_3_2019,4091,2019,5,3,Class_B,0
4092_8_2019,4092,2019,9,8,Class_A,0
4093_0_2019,4093,2019,5,0,Class_C,0
4094_8_2019,4094,2019,8,8,Class_C,0
4095_8_2019,4095,2019,10,8,Class_B,0
4096_3_2019,4096,2019,5,3,Class_A,0
4097_1_2019,4097,2019,5,1,Class_A,0
4098_8_2019,4098,2019,10,8,Class_B,0
4099_8_2019,4099,2019,9,8,Class_E,0
4100_8_2019,4100,2019,7,8,Class_A,0
4101_0_2019,4101,2019,6,0,Class_C,0
4102_8_2019,4102,2019,9,8,Class_A,0
4103_8_2019,4103,2019,7,8,Class_B,0
4104_8_2019,4104,2019,8,8,Class_D,0
4105_8_2019,4105,2019,9,8,Class_C,0
4106_8_2019,4106,2019,10,8,Class_B,0
4107_8_2019,4107,2019,9,8,Class_D,0
4108_8_2019,4108,2019,7,8,Class_C,0
4109_8_2019,4109,2019,7,8,Class_B,0
4110_1_2019,4110,2019,6,1,Class_A,0
4111_10_2019,4111,2019,5,10,Class_C,0
4112_5_2019,4112,2019,5,5,Class_B,0
4113_8_2019,4113,2019,8,8,Class_C,0
4114_9_2019,4114,2019,6,9,Class_B,0
4115_8_2019,4115,2019,8,8,Class_E,0
4116_9_2019,4116,2019,6,9,Class_C,0
4117_7_2019,4117,2019,5,7,Class_A,0
4118_2_2019,4118,2019,6,2,Class_A,0
4119_7_2019,4119,2019,6,7,Class_B,0
4120_8_2019,4120,2019,9,8,Class_E,0
4121_8_2019,4121,2019,8,8,Class_D,0
4122_8_2019,4122,2019,9,8,Class_E,0
4123_8_2019,4123,2019,7,8,Class_E,0
4124_8_2019,4124,2019,7,8,Class_D,0
4125_11_2019,4125,2019,5,11,Class_A,0
4126_1_2019,4126,2019,5,1,Class_A,0
4127_8_2019,4127,2019,7,8,Class_A,0
4128_8_2019,4128,2019,10,8,Class_E,0
4129_8_2019,4129,2019,9,8,Class_C,0
4130_5_2019,4130,2019,6,5,Class_A,0
4131_8_2019,4131,2019,10,8,Class_A,0
4132_1_2019,4132,2019,6,1,Class_A,0
4133_8_2019,4133,2019,8,8,Class_E,0
4134_11_2019,4134,2019,5,11,Class_A,0
4135_8_2019,4135,2019,7,8,Class_E,0
4136_8_2019,4136,2019,7,8,Class_C,0
4137_8_2019,4137,2019,9,8,Class_B,0
4138_8_2019,4138,2019,10,8,Class_E,0
4139_11_2019,4139,2019,6,11,Class_A,0
4140_8_2019,4140,2019,8,8,Class_B,0
4141_8_2019,4141,2019,9,8,Class_A,0
4142_2_2019,4142,2019,5,2,Class_A,0
4143_8_2019,4143,2019,8,8,Class_B,0
4144_0_2019,4144,2019,6,0,Class_B,0
4145_8_2019,4145,2019,7,8,Class_B,0
4146_2_2019,4146,2019,6,2,Class_A,0
4147_8_2019,4147,2019,7,8,Class_C,0
4148_8_2019,4148,2019,10,8,Class_E,0
4149_8_2019,4149,2019,9,8,Class_E,0
4150_8_2019,4150,2019,7,8,Class_E,0
4151_8_2019,4151,2019,9,8,Class_E,0
4152_8_2019,4152,2019,10,8,Class_E,0
4153_8_2019,4153,2019,8,8,Class_E,0
4154_10_2019,4154,2019,6,10,Class_A,0
4155_8_2019,4155,2019,7,8,Class_A,0
4156_8_2019,4156,2019,9,8,Class_C,0
4157_8_2019,4157,2019,7,8,Class_A,0
4158_2_2019,4158,2019,5,2,Class_A,0
4159_8_2019,4159,2019,9,8,Class_C,0
4160_8_2019,4160,2019,10,8,Class_E,0
4161_8_2019,4161,2019,9,8,Class_C,0
4162_8_2019,4162,2019,10,8,Class_C,0
4163_10_2019,4163,2019,5,10,Class_C,0
4164_8_2019,4164,2019,8,8,Class_C,0
4165_9_2019,4165,2019,6,9,Class_C,0
4166_3_2019,4166,2019,5,3,Class_B,0
4167_8_2019,4167,2019,10,8,Class_B,0
4168_0_2019,4168,2019,5,0,Class_C,0
4169_8_2019,4169,2019,9,8,Class_B,0
4170_8_2019,4170,2019,7,8,Class_B,0
4171_1_2019,4171,2019,6,1,Class_A,0
4172_8_2019,4172,2019,10,8,Class_A,0
4173_3_2019,4173,2019,5,3,Class_B,0
4174_7_2019,4174,2019,5,7,Class_A,0
4175_11_2019,4175,2019,5,11,Class_A,0
4176_8_2019,4176,2019,10,8,Class_A,0
4177_5_2019,4177,2019,6,5,Class_A,0
4178_8_2019,4178,2019,8,8,Class_E,0
4179_8_2019,4179,2019,9,8,Class_A,0
4180_8_2019,4180,2019,8,8,Class_C,0
4181_7_2019,4181,2019,6,7,Class_A,0
4182_8_2019,4182,2019,7,8,Class_D,0
4183_8_2019,4183,2019,9,8,Class_C,0
4184_11_2019,4184,2019,5,11,Class_A,0
4185_10_2019,4185,2019,6,10,Class_C,0
4186_7_2019,4186,2019,5,7,Class_A,0
4187_8_2019,4187,2019,8,8,Class_A,0
4188_8_2019,4188,2019,9,8,Class_C,0
4189_8_2019,4189,2019,8,8,Class_E,0
4190_8_2019,4190,2019,8,8,Class_C,0
4191_8_2019,4191,2019,8,8,Class_B,0
4192_1_2019,4192,2019,5,1,Class_A,0
4193_0_2019,4193,2019,6,0,Class_B,0
4194_8_2019,4194,2019,10,8,Class_E,0
4195_3_2019,4195,2019,6,3,Class_B,0
4196_2_2019,4196,2019,5,2,Class_A,0
4197_8_2019,4197,2019,7,8,Class_D,0
4198_11_2019,4198,2019,6,11,Class_A,0
4199_11_2019,4199,2019,6,11,Class_A,0
4200_8_2019,4200,2019,8,8,Class_C,0
4201_8_2019,4201,2019,9,8,Class_A,0
4202_0_2019,4202,2019,5,0,Class_C,0
4203_8_2019,4203,2019,10,8,Class_A,0
4204_8_2019,4204,2019,9,8,Class_C,0
4205_8_2019,4205,2019,10,8,Class_E,0
4206_8_2019,4206,2019,9,8,Class_E,0
4207_8_2019,4207,2019,10,8,Class_E,0
4208_8_2019,4208,2019,10,8,Class_C,0
4209_8_2019,4209,2019,8,8,Class_D,0
4210_8_2019,4210,2019,9,8,Class_C,0
4211_8_2019,4211,2019,9,8,Class_C,0
4212_7_2019,4212,2019,5,7,Class_B,0
4213_8_2019,4213,2019,8,8,Class_B,0
4214_8_2019,4214,2019,7,8,Class_C,0
4215_5_2019,4215,2019,6,5,Class_B,0
4216_9_2019,4216,2019,6,9,Class_B,0
4217_5_2019,4217,2019,5,5,Class_B,0
4218_8_2019,4218,2019,10,8,Class_D,0
4219_3_2019,4219,2019,5,3,Class_B,0
4220_5_2019,4220,2019,6,5,Class_B,0
4221_10_2019,4221,2019,6,10,Class_B,0
4222_8_2019,4222,2019,9,8,Class_E,0
4223_1_2019,4223,2019,6,1,Class_A,0
4224_5_2019,4224,2019,5,5,Class_B,0
4225_8_2019,4225,2019,7,8,Class_E,0
4226_8_2019,4226,2019,8,8,Class_A,0
4227_8_2019,4227,2019,7,8,Class_A,0
4228_8_2019,4228,2019,9,8,Class_E,0
4229_8_2019,4229,2019,9,8,Class_B,0
4230_8_2019,4230,2019,10,8,Class_D,0
4231_8_2019,4231,2019,7,8,Class_D,0
4232_5_2019,4232,2019,5,5,Class_A,0
4233_8_2019,4233,2019,10,8,Class_D,0
4234_8_2019,4234,2019,7,8,Class_D,0
4235_9_2019,4235,2019,6,9,Class_A,0
4236_1_2019,4236,2019,6,1,Class_A,0
4237_0_2019,4237,2019,6,0,Class_C,0
4238_8_2019,4238,2019,10,8,Class_E,0
4239_8_2019,4239,2019,7,8,Class_A,0
4240_0_2019,4240,2019,5,0,Class_A,0
4241_8_2019,4241,2019,10,8,Class_C,0
4242_2_2019,4242,2019,5,2,Class_A,0
4243_8_2019,4243,2019,7,8,Class_D,0
4244_8_2019,4244,2019,10,8,Class_B,0
4245_8_2019,4245,2019,7,8,Class_A,0
4246_9_2019,4246,2019,6,9,Class_A,0
4247_8_2019,4247,2019,9,8,Class_A,0
4248_8_2019,4248,2019,7,8,Class_A,0
4249_10_2019,4249,2019,5,10,Class_C,0
4250_8_2019,4250,2019,8,8,Class_B,0
4251_0_2019,4251,2019,5,0,Class_A,0
4252_8_2019,4252,2019,7,8,Class_B,0
4253_11_2019,4253,2019,6,11,Class_A,0
4254_8_2019,4254,2019,9,8,Class_C,0
4255_8_2019,4255,2019,7,8,Class_C,0
4256_8_2019,4256,2019,9,8,Class_E,0
4257_8_2019,4257,2019,10,8,Class_E,0
4258_7_2019,4258,2019,6,7,Class_B,0
4259_11_2019,4259,2019,5,11,Class_A,0
4260_9_2019,4260,2019,5,9,Class_C,0
4261_10_2019,4261,2019,5,10,Class_B,0
4262_8_2019,4262,2019,9,8,Class_C,0
4263_8_2019,4263,2019,10,8,Class_B,0
4264_8_2019,4264,2019,8,8,Class_E,0
4265_8_2019,4265,2019,9,8,Class_C,0
4266_9_2019,4266,2019,5,9,Class_A,0
4267_8_2019,4267,2019,7,8,Class_A,0
4268_8_2019,4268,2019,9,8,Class_B,0
4269_9_2019,4269,2019,6,9,Class_B,0
4270_8_2019,4270,2019,7,8,Class_B,0
4271_8_2019,4271,2019,10,8,Class_E,0
4272_8_2019,4272,2019,10,8,Class_C,0
4273_8_2019,4273,2019,7,8,Class_A,0
4274_7_2019,4274,2019,6,7,Class_A,0
4275_5_2019,4275,2019,5,5,Class_A,0
4276_8_2019,4276,2019,10,8,Class_D,0
4277_11_2019,4277,2019,6,11,Class_A,0
4278_8_2019,4278,2019,9,8,Class_B,0
4279_7_2019,4279,2019,6,7,Class_B,0
4280_8_2019,4280,2019,8,8,Class_E,0
4281_8_2019,4281,2019,9,8,Class_E,0
4282_3_2019,4282,2019,5,3,Class_B,0
4283_8_2019,4283,2019,10,8,Class_D,0
4284_9_2019,4284,2019,0,9,Class_A,0
4285_9_2019,4285,2019,0,9,Class_B,0
4286_9_2019,4286,2019,1,9,Class_B,0
4287_9_2019,4287,2019,4,9,Class_C,0
4288_9_2019,4288,2019,4,9,Class_A,0
4289_9_2019,4289,2019,4,9,Class_C,0
4290_9_2019,4290,2019,1,9,Class_B,0
4291_9_2019,4291,2019,0,9,Class_C,0
4292_9_2019,4292,2019,2,9,Class_A,0
4293_9_2019,4293,2019,1,9,Class_A,0
4294_9_2019,4294,2019,2,9,Class_A,0
4295_9_2019,4295,2019,4,9,Class_A,0
4297_9_2019,4297,2019,3,9,Class_A,0
4298_9_2019,4298,2019,4,9,Class_C,0
4299_9_2019,4299,2019,0,9,Class_B,0
4300_9_2019,4300,2019,3,9,Class_C,0
4301_9_2019,4301,2019,1,9,Class_B,0
4302_9_2019,4302,2019,0,9,Class_C,0
4303_9_2019,4303,2019,4,9,Class_C,0
4305_9_2019,4305,2019,2,9,Class_B,0
4306_9_2019,4306,2019,3,9,Class_B,0
4307_9_2019,4307,2019,2,9,Class_A,0
4308_9_2019,4308,2019,1,9,Class_B,0
4311_9_2019,4311,2019,0,9,Class_B,0
4313_9_2019,4313,2019,2,9,Class_C,0
4314_9_2019,4314,2019,3,9,Class_A,0
4315_9_2019,4315,2019,0,9,Class_A,0
4316_9_2019,4316,2019,4,9,Class_C,0
4317_9_2019,4317,2019,4,9,Class_B,0
4318_9_2019,4318,2019,1,9,Class_A,0
4319_9_2019,4319,2019,4,9,Class_B,0
4320_9_2019,4320,2019,3,9,Class_B,0
4321_9_2019,4321,2019,2,9,Class_A,0
4322_9_2019,4322,2019,1,9,Class_B,0
4324_9_2019,4324,2019,2,9,Class_B,0
4326_9_2019,4326,2019,3,9,Class_C,0
4327_9_2019,4327,2019,4,9,Class_A,0
4328_9_2019,4328,2019,3,9,Class_C,0
4329_9_2019,4329,2019,1,9,Class_B,0
4330_9_2019,4330,2019,2,9,Class_B,0
4331_9_2019,4331,2019,3,9,Class_A,0
4333_9_2019,4333,2019,1,9,Class_C,0
4334_9_2019,4334,2019,0,9,Class_C,0
4335_9_2019,4335,2019,0,9,Class_C,0
4336_9_2019,4336,2019,1,9,Class_B,0
4337_9_2019,4337,2019,0,9,Class_B,0
4338_9_2019,4338,2019,1,9,Class_A,0
4339_9_2019,4339,2019,0,9,Class_C,0
4340_9_2019,4340,2019,1,9,Class_A,0
4341_9_2019,4341,2019,3,9,Class_B,0
4342_9_2019,4342,2019,0,9,Class_A,0
4343_9_2019,4343,2019,4,9,Class_A,0
4344_9_2019,4344,2019,4,9,Class_C,0
4345_9_2019,4345,2019,1,9,Class_C,0
4346_9_2019,4346,2019,2,9,Class_B,0
4349_9_2019,4349,2019,2,9,Class_A,0
4350_9_2019,4350,2019,3,9,Class_B,0
4351_9_2019,4351,2019,0,9,Class_B,0
4352_9_2019,4352,2019,2,9,Class_C,0
4353_9_2019,4353,2019,1,9,Class_B,0
4354_9_2019,4354,2019,3,9,Class_B,0
4355_9_2019,4355,2019,2,9,Class_A,0
4356_9_2019,4356,2019,2,9,Class_B,0
4357_9_2019,4357,2019,2,9,Class_C,0
